,message_id,timestamp,time_in_seconds,author,source,state,message,time_text,message_type,emotes
116,8c9bd8d8-fd9e-4c99-9bbc-da62201156eb,1624587981321000,39.621,"{'display_name': 'MatyC_21', 'id': 407497403, 'name': 'matyc_21', 'type': 'user', 'bio': None, 'created_at': 1546840206506854, 'images': [{'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/75ab504a-0a9d-4fbb-a841-19a5846c34b7-profile_image-300x300.jpeg', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/75ab504a-0a9d-4fbb-a841-19a5846c34b7-profile_image-70x70.jpeg', 'width': 70, 'height': 70, 'id': '70x70'}]}",chat,published,f?,0:39,text_message,
117,0737a482-070f-467c-b42a-a1b27706472f,1624587981322000,39.622,"{'display_name': 'doloreta', 'id': 419643659, 'name': 'doloreta', 'type': 'user', 'bio': None, 'created_at': 1551203062943508, 'images': [{'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/cdd517fe-def4-11e9-948e-784f43822e80-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/cdd517fe-def4-11e9-948e-784f43822e80-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}], 'badges': [{'name': 'subscriber', 'version': 0, 'title': 'Subscriber', 'description': 'Subscriber', 'click_action': 'subscribe_to_channel', 'click_url': '', 'icons': [{'url': 'https://static-cdn.jtvnw.net/badges/v1/63fa7b57-1a91-4a68-9831-ae398e6eb834/1', 'width': 18, 'height': 18, 'id': '18x18'}, {'url': 'https://static-cdn.jtvnw.net/badges/v1/63fa7b57-1a91-4a68-9831-ae398e6eb834/2', 'width': 36, 'height': 36, 'id': '36x36'}, {'url': 'https://static-cdn.jtvnw.net/badges/v1/63fa7b57-1a91-4a68-9831-ae398e6eb834/3', 'width': 72, 'height': 72, 'id': '72x72'}], 'id': '63fa7b57-1a91-4a68-9831-ae398e6eb834'}]}",chat,published,estas fachero asdiiiiiii,0:39,text_message,
118,e270649d-b0e0-498c-9f03-37a55d650c35,1624587981380000,39.68,"{'display_name': 'tigrepared', 'id': 240548216, 'name': 'tigrepared', 'type': 'user', 'bio': None, 'created_at': 1532128578031874, 'images': [{'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ebe4cd89-b4f4-4cd9-adac-2f30151b4209-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ebe4cd89-b4f4-4cd9-adac-2f30151b4209-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}]}",chat,published,na ese pantalon la baja,0:39,text_message,
119,2d48cf53-5fbc-4804-8a7d-9c70a2d07d8e,1624587981703000,40.003,"{'display_name': 'fatimaa_34', 'id': 674666646, 'name': 'fatimaa_34', 'type': 'user', 'bio': None, 'created_at': 1618162137913509, 'images': [{'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/41780b5a-def8-11e9-94d9-784f43822e80-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/41780b5a-def8-11e9-94d9-784f43822e80-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}]}",chat,published,queriamos ver mas outfits F,0:40,text_message,
120,2ca724d4-4811-46b7-8049-8d797326519a,1624587981829000,40.129,"{'display_name': 'juanse2rodriguez', 'id': 491470040, 'name': 'juanse2rodriguez', 'type': 'user', 'bio': None, 'created_at': 1581274739360232, 'images': [{'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/de130ab0-def7-11e9-b668-784f43822e80-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/de130ab0-def7-11e9-b668-784f43822e80-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}]}",chat,published,no m la counter,0:40,text_message,
121,c3c21eb9-304f-4316-a743-f0a41c66808c,1624587982062000,40.362,"{'display_name': 'lnn99', 'id': 233071338, 'name': 'lnn99', 'type': 'user', 'bio': None, 'created_at': 1529603387735867, 'images': [{'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/cdd517fe-def4-11e9-948e-784f43822e80-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/cdd517fe-def4-11e9-948e-784f43822e80-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}]}",chat,published,ta trabadito,0:40,text_message,
122,8bb40a07-249b-41f3-9093-55756183c3a1,1624587982253000,40.553,"{'display_name': 'sebastiannn_9', 'id': 625277790, 'name': 'sebastiannn_9', 'type': 'user', 'bio': None, 'created_at': 1608779260815144, 'images': [{'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/bf932ce7-ca7f-4750-ba82-564b5f34ddca-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/bf932ce7-ca7f-4750-ba82-564b5f34ddca-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}]}",chat,published,rei,0:40,text_message,
123,0e6da6ac-2652-4cc1-be4c-fba2bf0d1078,1624587983593000,41.893,"{'display_name': 'Bunkito', 'id': 202512340, 'name': 'bunkito', 'type': 'user', 'bio': None, 'created_at': 1520197444374420, 'images': [{'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/41780b5a-def8-11e9-94d9-784f43822e80-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/41780b5a-def8-11e9-94d9-784f43822e80-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}]}",chat,published,parece q tenes polainas cone se lompa jjaja,0:41,text_message,
124,4b409a3d-240f-49b2-8f31-41a96d34dc83,1624587983889000,42.189,"{'display_name': 'alejonahuel99', 'id': 123268180, 'name': 'alejonahuel99', 'type': 'user', 'bio': None, 'created_at': 1462156573150803, 'images': [{'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/de130ab0-def7-11e9-b668-784f43822e80-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/de130ab0-def7-11e9-b668-784f43822e80-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}]}",chat,published,ese pantalon gooood,0:42,text_message,
125,dc344f6b-35c6-41ea-8ff6-3eba61f4de11,1624587984096000,42.396,"{'display_name': 'oliver_05_hc', 'id': 602298837, 'name': 'oliver_05_hc', 'type': 'user', 'bio': None, 'created_at': 1604184597684200, 'images': [{'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ead5c8b2-a4c9-4724-b1dd-9f00b46cbd3d-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ead5c8b2-a4c9-4724-b1dd-9f00b46cbd3d-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}]}",chat,published,ahora si paaa,0:42,text_message,
126,db1f890b-1b19-4001-91de-cc3c883ee061,1624587984551000,42.851,"{'display_name': 'irusta_agos', 'id': 459237049, 'name': 'irusta_agos', 'type': 'user', 'bio': 'ig: irusta_agos/ 20/ Córdoba Arg.', 'created_at': 1567490843902305, 'images': [{'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/fb462b6d-5750-44ea-94c3-12d9aacaf1be-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/fb462b6d-5750-44ea-94c3-12d9aacaf1be-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}], 'colour': '#DAA520'}",chat,published,LISTO,0:42,text_message,
127,947b554b-6aec-4434-ba11-6a1531ae8bf7,1624587984560000,42.86,"{'display_name': 'gonzarapan', 'id': 177563865, 'name': 'gonzarapan', 'type': 'user', 'bio': None, 'created_at': 1507916695850105, 'images': [{'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/b3d3a294-4de1-4674-bdf8-eeeea239ce86-profile_image-300x300.jpg', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/b3d3a294-4de1-4674-bdf8-eeeea239ce86-profile_image-70x70.jpg', 'width': 70, 'height': 70, 'id': '70x70'}], 'badges': [{'name': 'premium', 'version': 1, 'title': 'Prime Gaming', 'description': 'Prime Gaming', 'click_action': 'visit_url', 'click_url': 'https://gaming.amazon.com', 'icons': [{'url': 'https://static-cdn.jtvnw.net/badges/v1/bbbe0db0-a598-423e-86d0-f9fb98ca1933/1', 'width': 18, 'height': 18, 'id': '18x18'}, {'url': 'https://static-cdn.jtvnw.net/badges/v1/bbbe0db0-a598-423e-86d0-f9fb98ca1933/2', 'width': 36, 'height': 36, 'id': '36x36'}, {'url': 'https://static-cdn.jtvnw.net/badges/v1/bbbe0db0-a598-423e-86d0-f9fb98ca1933/3', 'width': 72, 'height': 72, 'id': '72x72'}], 'id': 'bbbe0db0-a598-423e-86d0-f9fb98ca1933'}], 'colour': '#DAA520'}",chat,published,bajaste los kbps?,0:42,text_message,
128,01db1edd-247c-4948-80d5-f0be99785278,1624587984703000,43.003,"{'display_name': 'Soleh09', 'id': 106706883, 'name': 'soleh09', 'type': 'user', 'bio': None, 'created_at': 1447128761395370, 'images': [{'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/soleh09-profile_image-5785fe1965c4e4fe-300x300.jpeg', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/soleh09-profile_image-5785fe1965c4e4fe-70x70.jpeg', 'width': 70, 'height': 70, 'id': '70x70'}], 'colour': '#D2691E'}",chat,published,F5,0:43,text_message,
129,4dced01b-6e02-4fd2-9320-31279d583409,1624587985441000,43.741,"{'display_name': 'fedebentancour', 'id': 185371717, 'name': 'fedebentancour', 'type': 'user', 'bio': None, 'created_at': 1512977252005978, 'images': [{'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/a9e44888-97ad-4b99-a295-fdd0f6e11a01-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/a9e44888-97ad-4b99-a295-fdd0f6e11a01-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}], 'badges': [{'name': 'subscriber', 'version': 3, 'title': '3-Month Subscriber', 'description': '3-Month Subscriber', 'click_action': 'subscribe_to_channel', 'click_url': '', 'icons': [{'url': 'https://static-cdn.jtvnw.net/badges/v1/4a63c272-dac4-4b57-81ac-5d1e47894e2d/1', 'width': 18, 'height': 18, 'id': '18x18'}, {'url': 'https://static-cdn.jtvnw.net/badges/v1/4a63c272-dac4-4b57-81ac-5d1e47894e2d/2', 'width': 36, 'height': 36, 'id': '36x36'}, {'url': 'https://static-cdn.jtvnw.net/badges/v1/4a63c272-dac4-4b57-81ac-5d1e47894e2d/3', 'width': 72, 'height': 72, 'id': '72x72'}], 'id': '4a63c272-dac4-4b57-81ac-5d1e47894e2d'}, {'name': 'premium', 'version': 1, 'title': 'Prime Gaming', 'description': 'Prime Gaming', 'click_action': 'visit_url', 'click_url': 'https://gaming.amazon.com', 'icons': [{'url': 'https://static-cdn.jtvnw.net/badges/v1/bbbe0db0-a598-423e-86d0-f9fb98ca1933/1', 'width': 18, 'height': 18, 'id': '18x18'}, {'url': 'https://static-cdn.jtvnw.net/badges/v1/bbbe0db0-a598-423e-86d0-f9fb98ca1933/2', 'width': 36, 'height': 36, 'id': '36x36'}, {'url': 'https://static-cdn.jtvnw.net/badges/v1/bbbe0db0-a598-423e-86d0-f9fb98ca1933/3', 'width': 72, 'height': 72, 'id': '72x72'}], 'id': 'bbbe0db0-a598-423e-86d0-f9fb98ca1933'}], 'colour': '#2BFF00'}",chat,published,solido,0:43,text_message,
130,57fefb42-76e4-43d3-a5a1-437e1ea01de0,1624587985717000,44.017,"{'display_name': 'ronguito08', 'id': 491564124, 'name': 'ronguito08', 'type': 'user', 'bio': 'busco trio para fornite soy de play y no juego muy bien PD:soy fraguer o suport no me importa solo necesito 2 y que uno sea el padmaker ', 'created_at': 1581302659732483, 'images': [{'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/b93fbfe4-adc7-4bd1-82f4-fc8c41c78b03-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/b93fbfe4-adc7-4bd1-82f4-fc8c41c78b03-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}]}",chat,published,sos muy facherooo,0:44,text_message,
131,e4a86bd1-e2fe-4c2f-8a61-ee98046bf2a9,1624587985727000,44.027,"{'display_name': 'facuufiore', 'id': 692238731, 'name': 'facuufiore', 'type': 'user', 'bio': None, 'created_at': 1622342383368332, 'images': [{'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/294c98b5-e34d-42cd-a8f0-140b72fba9b0-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/294c98b5-e34d-42cd-a8f0-140b72fba9b0-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}]}",chat,published,Ahi va para el orrrrrto,0:44,text_message,
132,7f236b8a-05d0-4d68-916b-7f377c06d7fa,1624587986574000,44.874,"{'display_name': 'rccarrera', 'id': 212679136, 'name': 'rccarrera', 'type': 'user', 'bio': None, 'created_at': 1523200545861846, 'images': [{'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ce57700a-def9-11e9-842d-784f43822e80-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ce57700a-def9-11e9-842d-784f43822e80-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}]}",chat,published,anda re mal,0:44,text_message,
133,9f62b9fa-2017-4239-bdf8-dd412f02f967,1624587986781000,45.081,"{'display_name': 'lucainfa_', 'id': 683297250, 'name': 'lucainfa_', 'type': 'user', 'bio': None, 'created_at': 1620096150242100, 'images': [{'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ebe4cd89-b4f4-4cd9-adac-2f30151b4209-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ebe4cd89-b4f4-4cd9-adac-2f30151b4209-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}]}",chat,published,muy raro,0:45,text_message,
134,0b7c7597-5016-49c5-aaf8-393f6ce5cd6e,1624587986858000,45.158,"{'display_name': 'dakivz', 'id': 171395494, 'name': 'dakivz', 'type': 'user', 'bio': 'que miras pajin', 'created_at': 1503683507347470, 'images': [{'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/45b8d18a-68c2-4075-9f30-707f6762eac7-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/45b8d18a-68c2-4075-9f30-707f6762eac7-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}], 'badges': [{'name': 'subscriber', 'version': 6, 'title': '6-Month Subscriber', 'description': '6-Month Subscriber', 'click_action': 'subscribe_to_channel', 'click_url': '', 'icons': [{'url': 'https://static-cdn.jtvnw.net/badges/v1/49ebf584-e5ad-420d-92ee-1c0dabd4aa74/1', 'width': 18, 'height': 18, 'id': '18x18'}, {'url': 'https://static-cdn.jtvnw.net/badges/v1/49ebf584-e5ad-420d-92ee-1c0dabd4aa74/2', 'width': 36, 'height': 36, 'id': '36x36'}, {'url': 'https://static-cdn.jtvnw.net/badges/v1/49ebf584-e5ad-420d-92ee-1c0dabd4aa74/3', 'width': 72, 'height': 72, 'id': '72x72'}], 'id': '49ebf584-e5ad-420d-92ee-1c0dabd4aa74'}], 'colour': '#FF0000'}",chat,published,es esa,0:45,text_message,
135,c4f3f44a-c75d-4994-849f-92cdfc38ee1e,1624587986909000,45.209,"{'display_name': 'jusandwich', 'id': 692850338, 'name': 'jusandwich', 'type': 'user', 'bio': None, 'created_at': 1622515225641090, 'images': [{'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ebb84563-db81-4b9c-8940-64ed33ccfc7b-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ebb84563-db81-4b9c-8940-64ed33ccfc7b-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}]}",chat,published,no sabemos en qué momento se cambió de ropa,0:45,text_message,
136,6aaf12d6-8f5c-494c-95fa-967011462e48,1624587987652000,45.952,"{'display_name': 'sebagl405', 'id': 269201447, 'name': 'sebagl405', 'type': 'user', 'bio': None, 'created_at': 1540395175383495, 'images': [{'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/a2786d69-ac72-4a6a-8cef-37c064a33a03-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/a2786d69-ac72-4a6a-8cef-37c064a33a03-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}], 'colour': '#FF69B4'}",chat,published,Tas para cualquiera,0:45,text_message,
137,f9319879-35fb-4759-adb8-98bf91d285e6,1624587987884000,46.184,"{'display_name': 'nicorodriguezz9', 'id': 237527427, 'name': 'nicorodriguezz9', 'type': 'user', 'bio': None, 'created_at': 1531193814907295, 'images': [{'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/a545a8eb-a1a7-4813-a00c-5bff3b584bc3-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/a545a8eb-a1a7-4813-a00c-5bff3b584bc3-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}]}",chat,published,sale un fall guys,0:46,text_message,
138,b3b2c4d8-a1e2-45c0-9396-9d98cfb66eb6,1624587987895000,46.195,"{'display_name': 'nicolass4520', 'id': 236411143, 'name': 'nicolass4520', 'type': 'user', 'bio': None, 'created_at': 1530828882999478, 'images': [{'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ce57700a-def9-11e9-842d-784f43822e80-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ce57700a-def9-11e9-842d-784f43822e80-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}]}",chat,published,viene facu?,0:46,text_message,
139,6af04f3b-d77e-4c0e-afa6-deb295990dc9,1624587988228000,46.528,"{'display_name': 'ellagartijaxd', 'id': 187334876, 'name': 'ellagartijaxd', 'type': 'user', 'bio': 'No se que poner aquí, tengo 19 años, y modular a veces cuesta más de lo normal', 'created_at': 1514246383892387, 'images': [{'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/f445c1b0-48ea-4827-ad28-fa1b44f543bd-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/f445c1b0-48ea-4827-ad28-fa1b44f543bd-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}], 'badges': [{'name': 'glhf_pledge', 'version': 1, 'title': 'GLHF Pledge', 'description': 'Signed the GLHF pledge in support for inclusive gaming communities', 'click_action': 'visit_url', 'click_url': 'https://www.anykey.org/pledge', 'icons': [{'url': 'https://static-cdn.jtvnw.net/badges/v1/3158e758-3cb4-43c5-94b3-7639810451c5/1', 'width': 18, 'height': 18, 'id': '18x18'}, {'url': 'https://static-cdn.jtvnw.net/badges/v1/3158e758-3cb4-43c5-94b3-7639810451c5/2', 'width': 36, 'height': 36, 'id': '36x36'}, {'url': 'https://static-cdn.jtvnw.net/badges/v1/3158e758-3cb4-43c5-94b3-7639810451c5/3', 'width': 72, 'height': 72, 'id': '72x72'}], 'id': '3158e758-3cb4-43c5-94b3-7639810451c5'}], 'colour': '#008000'}",chat,published,f5,0:46,text_message,
140,38ff0afa-3d30-4e20-a7a4-b0bd2c9507d5,1624587988312000,46.612,"{'display_name': 'micabenitez88', 'id': 550928236, 'name': 'micabenitez88', 'type': 'user', 'bio': None, 'created_at': 1593839617091097, 'images': [{'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/215b7342-def9-11e9-9a66-784f43822e80-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/215b7342-def9-11e9-9a66-784f43822e80-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}]}",chat,published,siiii,0:46,text_message,
141,0df853e3-8e16-4d40-b6f4-eff51887349b,1624587988356000,46.656,"{'display_name': 'camiligo', 'id': 630550679, 'name': 'camiligo', 'type': 'user', 'bio': None, 'created_at': 1609703650941055, 'images': [{'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/eeaed579-21e6-4bff-85aa-f12808bc51fb-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/eeaed579-21e6-4bff-85aa-f12808bc51fb-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}]}",chat,published,vaaa f,0:46,text_message,
142,bfd0d7f9-8676-49a5-9f1d-ebe869077ee0,1624587990130000,48.43,"{'display_name': 'vicki_124', 'id': 525143229, 'name': 'vicki_124', 'type': 'user', 'bio': None, 'created_at': 1588547639321418, 'images': [{'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/6520e80a-2bec-4bec-90d0-c50e8296ea9c-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/6520e80a-2bec-4bec-90d0-c50e8296ea9c-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}]}",chat,published,f stream,0:48,text_message,
143,055b4874-6783-4c21-8b01-01d7d90bbad1,1624587990520000,48.82,"{'display_name': 'chiaracarri', 'id': 540378316, 'name': 'chiaracarri', 'type': 'user', 'bio': None, 'created_at': 1591469793360820, 'images': [{'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ead5c8b2-a4c9-4724-b1dd-9f00b46cbd3d-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ead5c8b2-a4c9-4724-b1dd-9f00b46cbd3d-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}], 'badges': [{'name': 'subscriber', 'version': 3, 'title': '3-Month Subscriber', 'description': '3-Month Subscriber', 'click_action': 'subscribe_to_channel', 'click_url': '', 'icons': [{'url': 'https://static-cdn.jtvnw.net/badges/v1/4a63c272-dac4-4b57-81ac-5d1e47894e2d/1', 'width': 18, 'height': 18, 'id': '18x18'}, {'url': 'https://static-cdn.jtvnw.net/badges/v1/4a63c272-dac4-4b57-81ac-5d1e47894e2d/2', 'width': 36, 'height': 36, 'id': '36x36'}, {'url': 'https://static-cdn.jtvnw.net/badges/v1/4a63c272-dac4-4b57-81ac-5d1e47894e2d/3', 'width': 72, 'height': 72, 'id': '72x72'}], 'id': '4a63c272-dac4-4b57-81ac-5d1e47894e2d'}, {'name': 'premium', 'version': 1, 'title': 'Prime Gaming', 'description': 'Prime Gaming', 'click_action': 'visit_url', 'click_url': 'https://gaming.amazon.com', 'icons': [{'url': 'https://static-cdn.jtvnw.net/badges/v1/bbbe0db0-a598-423e-86d0-f9fb98ca1933/1', 'width': 18, 'height': 18, 'id': '18x18'}, {'url': 'https://static-cdn.jtvnw.net/badges/v1/bbbe0db0-a598-423e-86d0-f9fb98ca1933/2', 'width': 36, 'height': 36, 'id': '36x36'}, {'url': 'https://static-cdn.jtvnw.net/badges/v1/bbbe0db0-a598-423e-86d0-f9fb98ca1933/3', 'width': 72, 'height': 72, 'id': '72x72'}], 'id': 'bbbe0db0-a598-423e-86d0-f9fb98ca1933'}], 'colour': '#DAA520'}",chat,published,anda como quieras cual fue,0:48,text_message,
144,353d792e-573e-4700-83d6-c7888dd455ae,1624587991017000,49.317,"{'display_name': '1greezy', 'id': 473738718, 'name': '1greezy', 'type': 'user', 'bio': 'que miras mogo', 'created_at': 1574291944225752, 'images': [{'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/56ada165-24b6-49f8-b4f3-bb6d2383699c-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/jtv_user_pictures/56ada165-24b6-49f8-b4f3-bb6d2383699c-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}], 'colour': '#FFFFFF'}",chat,published,holap,0:49,text_message,
145,b3e5f89d-68fa-439a-875e-81da2dfacc70,1624587991461000,49.761,"{'display_name': 'walcott1u', 'id': 470633077, 'name': 'walcott1u', 'type': 'user', 'bio': None, 'created_at': 1572745076939447, 'images': [{'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/75305d54-c7cc-40d1-bb9c-91fbe85943c7-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/75305d54-c7cc-40d1-bb9c-91fbe85943c7-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}]}",chat,published,@morevillalbaa personalidad pa,0:49,text_message,
146,f350a36e-b8d6-422d-a2a9-c5bff6125ffa,1624587991536000,49.836,"{'display_name': 'doloreta', 'id': 419643659, 'name': 'doloreta', 'type': 'user', 'bio': None, 'created_at': 1551203062943508, 'images': [{'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/cdd517fe-def4-11e9-948e-784f43822e80-profile_image-300x300.png', 'width': 300, 'height': 300, 'id': '300x300'}, {'url': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/cdd517fe-def4-11e9-948e-784f43822e80-profile_image-70x70.png', 'width': 70, 'height': 70, 'id': '70x70'}], 'badges': [{'name': 'subscriber', 'version': 0, 'title': 'Subscriber', 'description': 'Subscriber', 'click_action': 'subscribe_to_channel', 'click_url': '', 'icons': [{'url': 'https://static-cdn.jtvnw.net/badges/v1/63fa7b57-1a91-4a68-9831-ae398e6eb834/1', 'width': 18, 'height': 18, 'id': '18x18'}, {'url': 'https://static-cdn.jtvnw.net/badges/v1/63fa7b57-1a91-4a68-9831-ae398e6eb834/2', 'width': 36, 'height': 36, 'id': '36x36'}, {'url': 'https://static-cdn.jtvnw.net/badges/v1/63fa7b57-1a91-4a68-9831-ae398e6eb834/3', 'width': 72, 'height': 72, 'id': '72x72'}], 'id': '63fa7b57-1a91-4a68-9831-ae398e6eb834'}]}",chat,published,reeeee,0:49,text_message,
